2022-12-30,18:00,11.778
2022-12-30,17:59,11.6
2022-12-30,17:54,11.7
2022-12-30,17:52,12.0
2022-12-30,17:48,11.7
2022-12-30,17:47,11.95
2022-12-30,17:35,11.94
2022-12-30,17:32,11.94
2022-12-30,17:31,11.94
2022-12-30,17:30,12.0
2022-12-30,17:25,11.9
2022-12-30,17:22,11.75
2022-12-30,17:17,11.95
2022-12-30,17:16,11.95
2022-12-30,17:09,12.0
2022-12-30,17:08,12.0
2022-12-30,17:06,12.0
2022-12-30,17:03,12.0
2022-12-30,17:01,12.0
2022-12-30,17:00,12.0
2022-12-30,16:59,12.0
2022-12-30,16:58,12.2
2022-12-30,16:57,12.2
2022-12-30,16:55,12.2
2022-12-30,16:54,12.2
2022-12-30,16:53,12.2
2022-12-30,16:52,12.001
2022-12-30,16:50,12.31
2022-12-30,16:49,12.31
2022-12-30,16:48,12.31
2022-12-30,16:46,12.2
2022-12-30,16:44,12.1
2022-12-30,16:43,12.1
2022-12-30,16:41,12.2
2022-12-30,16:38,12.0
2022-12-30,16:36,12.3
2022-12-30,16:33,12.32
2022-12-30,16:32,12.32
2022-12-30,16:29,12.5
2022-12-30,16:28,12.5
2022-12-30,16:27,12.5
2022-12-30,16:21,12.5
2022-12-30,16:16,12.5
2022-12-30,16:14,12.2
2022-12-30,16:13,12.2
2022-12-30,16:10,12.0
2022-12-30,16:09,12.0
2022-12-30,16:05,12.0
2022-12-30,16:02,12.0
2022-12-30,16:01,11.9
2022-12-30,15:59,11.7
2022-12-30,15:54,12.2
2022-12-30,15:52,12.0
2022-12-30,15:50,12.0
2022-12-30,15:48,11.7
2022-12-30,15:35,11.7
2022-12-30,15:34,11.7
2022-12-30,15:32,11.9
2022-12-30,15:31,11.7
2022-12-30,15:30,11.7
2022-12-30,15:28,11.6
2022-12-30,15:24,12.1
2022-12-30,15:09,12.55
2022-12-30,15:01,12.601
2022-12-30,14:57,12.601
2022-12-30,14:54,12.901
2022-12-30,14:51,12.9
2022-12-30,14:43,12.9
2022-12-30,14:39,13.299
2022-12-30,14:31,13.3
2022-12-30,14:26,13.3
2022-12-30,14:25,13.504
2022-12-30,14:23,13.526
2022-12-30,14:22,13.0
2022-12-30,14:20,13.0
2022-12-30,14:18,13.0
2022-12-30,14:12,13.3
2022-12-30,14:04,13.25
2022-12-30,14:03,13.25
2022-12-30,14:02,13.0
2022-12-30,14:01,13.0
2022-12-30,13:59,12.7
2022-12-30,13:58,12.8
2022-12-30,13:57,12.75
2022-12-30,13:56,12.55
2022-12-30,13:55,12.7
2022-12-30,13:54,12.7
2022-12-30,13:51,12.85
2022-12-30,13:47,12.9
2022-12-30,13:39,12.85
2022-12-30,13:33,12.85
2022-12-30,13:31,13.3
2022-12-30,13:30,13.35
2022-12-30,13:29,13.3
2022-12-30,13:25,13.699
2022-12-30,13:24,13.5
2022-12-30,13:22,13.61
2022-12-30,13:21,13.7
2022-12-30,13:13,14.0
2022-12-30,13:07,14.0
2022-12-30,13:04,14.0
2022-12-30,13:03,14.1
2022-12-30,12:56,14.3
2022-12-30,12:55,14.3
2022-12-30,12:54,14.25
2022-12-30,12:52,14.0
2022-12-30,12:50,14.0
2022-12-30,12:49,14.249
2022-12-30,12:48,14.0
2022-12-30,12:46,13.84
2022-12-30,12:44,13.5
2022-12-30,12:43,13.3
2022-12-30,12:39,13.299
2022-12-30,12:32,13.2
2022-12-30,12:31,13.0
2022-12-30,12:23,12.85
2022-12-30,12:22,12.5
2022-12-30,12:20,12.85
2022-12-30,12:19,13.0
2022-12-30,12:13,13.5
2022-12-30,12:09,13.85
2022-12-30,12:04,13.85
2022-12-30,12:02,12.899
2022-12-30,11:59,12.9
2022-12-30,11:58,12.9
2022-12-30,11:57,12.5
2022-12-30,11:56,12.5
2022-12-30,11:53,12.1
2022-12-30,11:51,11.5
2022-12-30,11:48,11.99
2022-12-30,11:46,11.0
2022-12-30,11:45,11.0
2022-12-30,11:43,12.1
2022-12-30,11:35,12.9
2022-12-30,03:00,11.983
